timestamp,close,volume,return,volume_ratio_20d,volatility_20d,symbol,anomaly_score,is_flagged
2025-09-16,238.14,1451954.0,0.17647075249322888,1.0299374420863503,0.15360440916965626,AAPL,0.5820091835628013,0
2025-09-17,238.98,1210638.0,0.02708388530669534,0.846067805600603,0.14881154423698778,AAPL,0.5820091835628013,0
2025-09-18,237.87,1384022.0,-0.48824758682356195,0.9599618684791992,-0.04268349019518678,AAPL,0.5820091835628013,0
2025-09-19,245.32,1851825.0,1.80441816253851,1.2380870910103077,0.2566577317937969,AAPL,0.5911369474705281,0
2025-09-22,256.12,3191331.0,2.514551105598307,2.005072665821662,0.8120560796616902,AAPL,0.6286766577162609,1
2025-09-23,254.45,1817392.0,-0.6425334748124161,1.105232472327865,0.8279135981059919,AAPL,0.5824030962545877,0
2025-09-24,252.22,1506113.0,-0.7664268573191175,0.89997409930242,0.8795607552880427,AAPL,0.5824030962545877,0
2025-09-25,256.91,1667057.0,0.8753017796392933,0.9753285419641088,0.9269867774555393,AAPL,0.5827972755524916,0
2025-09-26,255.45,1360873.0,-0.5894743958829085,0.79152639899643,0.9467757152525491,AAPL,0.5824030962545877,0
2025-09-29,254.37,977267.0,-0.4944530467097994,0.5722497123723008,0.9446929166041066,AAPL,0.5855640107817249,0
2025-09-30,254.56,1057345.0,-0.18748997401633002,0.6225948747719283,0.8428536073547467,AAPL,0.5824030962545877,0
2025-10-01,255.43,1082404.0,-0.022514024125550258,0.6548306147789533,0.40137234966080215,AAPL,0.5820091835628013,0
2025-10-02,257.43,1097559.0,0.24984516777728563,0.6706100081467863,0.4032624849437443,AAPL,0.5824030962545877,0
2025-10-03,258.04,1483654.0,-0.09221184685059033,0.9211788101567132,0.393723959728381,AAPL,0.5835864346885462,0
2025-10-06,256.65,1245721.0,-0.5782985303052819,0.7809118937546438,0.3732254528759133,AAPL,0.5839814148879495,0
2025-10-07,256.48,1662715.0,-0.27337718991820253,1.0579213220187824,0.22688508108716648,AAPL,0.5820091835628013,0
2025-10-08,258.02,866667.0,0.1534677553074034,0.5866796909507964,-0.4339759834902687,AAPL,0.5859603294347885,0
2025-10-09,254.03,893881.0,-1.2258836763458745,0.6142412303501675,-0.23866501574221793,AAPL,0.5927389349342992,0
2025-10-10,245.295,1586214.0,-2.388762688591871,1.0968381957703368,0.3180551814253997,AAPL,0.606532305330642,0
2025-10-13,247.54,878932.0,0.3901732155858786,0.6217341400610125,0.27943276890346375,AAPL,0.5824030962545877,0
2025-10-14,247.96,864087.0,-0.0659221523833397,0.6242118448381487,0.251278739774456,AAPL,0.5831917216369561,0
2025-10-15,249.405,1113159.0,0.18907392173843335,0.8069814440352763,0.23007297383284006,AAPL,0.5820091835628013,0
2025-10-16,247.45,1099909.0,-0.6360599725469871,0.8056729931268577,0.22770273796182997,AAPL,0.5824030962545877,0
2025-10-17,252.34,1549814.0,1.0409319745244965,1.1479213426929038,-0.06409730712521718,AAPL,0.5824030962545877,0
2025-10-20,262.245,2779230.0,2.1789621034068234,2.090433043739425,-0.29755546330727906,AAPL,0.6441774129970333,1
2025-10-21,262.73,1663932.0,-0.09776658881811207,1.258812568198712,-0.3727275299155971,AAPL,0.5875482882081969,0
2025-10-22,258.4,1745133.0,-1.1576156081639257,1.3084137374771576,-0.2924264378644423,AAPL,0.5843766624159757,0
2025-10-23,259.59,1301904.0,0.0630516134832019,0.9896497202627098,-0.5199673074896823,AAPL,0.5824030962545877,0
2025-10-24,262.78,1585517.0,0.49297142163213015,1.1950362697721548,-0.5298201918550401,AAPL,0.5831917216369561,0
2025-10-27,268.75,1830875.0,1.0798971229173697,1.3369588251367754,-0.369137087499854,AAPL,0.5855640107817249,0
2025-10-28,269.01,2094563.0,-0.23097620518453138,1.4737019482605105,-0.44060435077487714,AAPL,0.5851679601817475,0
2025-10-29,269.82,2019543.0,-0.10628909544779648,1.3755695133288282,-0.5379982293569981,AAPL,0.5859603294347885,0
2025-10-30,271.32,3173417.0,0.03895272972549914,2.0187858551009485,-0.6852042963359822,AAPL,0.622749815846246,0
2025-10-31,270.41,2147498.0,-0.47353164148334664,1.3378919929846422,-0.6638955169366547,AAPL,0.5831917216369561,0
2025-11-03,269.08,1452789.0,-0.5490808072867198,0.8992874881626396,-0.6611330617301697,AAPL,0.5827972755524916,0
2025-11-04,270.21,2835045.0,0.09785400799379841,1.693468592435441,-0.6446834279244057,AAPL,0.599595957845723,0
2025-11-05,270.11,1141385.0,-0.23164722982565988,0.6762395055672739,-0.624323593839953,AAPL,0.5820091835628013,0
2025-11-06,269.85,1251348.0,-0.26034587222287325,0.733620927345001,-0.8963078343439567,AAPL,0.5827972755524916,0
2025-11-07,268.47,2474156.0,-0.5308992907402353,1.4137131124994415,-2.3077444712368775,AAPL,0.6118906647848765,0
2025-11-10,269.4,1968635.0,0.06805200709076957,1.0909001037600117,-2.203253657236678,AAPL,0.6057121174688057,0
2025-11-11,275.405,2070329.0,1.3659491579610437,1.1101501169721923,-1.7741214491914203,AAPL,0.6048930387121609,0
2025-11-12,273.47,1499206.0,-0.6899142819088353,0.795667619885964,-1.5561610410524032,AAPL,0.5883438806362383,0
2025-11-13,273.05,1154305.0,-0.3065154576678257,0.6117366653325781,-1.6223372913180667,AAPL,0.5891405503669019,0
2025-11-14,272.48,1297451.0,-0.37260741069608644,0.6922274803560696,-1.7711249508079072,AAPL,0.5899382988589509,0
2025-11-17,267.5,1814235.0,-1.5060914151576772,0.9935225137047548,-2.784228455718445,AAPL,0.6420018867893895,1
2025-11-18,267.44,1287868.0,-0.20720108747711002,0.7126079970448083,-2.6216422023384873,AAPL,0.6189692419803855,0
2025-11-19,268.49,1613219.0,0.07556016472371174,0.8959020903617576,-2.8864018354071552,AAPL,0.6291021556662904,1
2025-11-20,266.395,1929776.0,-0.7265708123878524,1.0533378310075336,-2.6003916092781862,AAPL,0.6202268762515353,0
2025-11-21,271.49,2337119.0,1.1402603119598287,1.2500381758373451,-2.2248570103693712,AAPL,0.6139641542945559,0
2025-11-24,275.86,1726808.0,0.9123946677558882,0.9261831233300066,-2.3986510245039807,AAPL,0.6094117187514332,0
2025-11-25,276.9,1690125.0,0.053591467603805495,0.9164479035052814,-2.2501112442145073,AAPL,0.601220869318279,0
2025-11-26,277.595,1164523.0,-0.04876283604659919,0.6464322294696387,-2.1332375327851167,AAPL,0.6024424420855556,0
2025-11-28,278.77,662450.0,0.11510792109511882,0.3952769638767155,-2.056667372468979,AAPL,0.6244374745221591,0
2025-12-01,283.17,1647255.0,0.9454205315211969,0.9977912974630494,-1.7760168480423808,AAPL,0.5967629229779158,0
2025-12-02,286.09,1538529.0,0.5298036132795161,0.929518987974994,-1.7009287951595549,AAPL,0.5915370379721369,0
2025-12-03,284.16,1511947.0,-0.7089276804933768,0.9514884661490292,-1.5662665408732366,AAPL,0.5871508955273356,0
2025-12-04,280.68,1646319.0,-1.1229599092294231,1.019847143632411,-1.3361890268227183,AAPL,0.5847721774535569,0
2025-12-05,278.815,1020801.0,-0.7786035969917762,0.6369048302395728,-1.237112290933878,AAPL,0.5871508955273356,0
2025-12-08,277.96,1336404.0,-0.481953437868413,0.8645022864865578,-1.2209497166330452,AAPL,0.5839814148879495,0
2025-12-09,277.24,869743.0,-0.42334269408209146,0.5833597040647235,-1.1696690990472591,AAPL,0.5883438806362383,0
2025-12-10,278.75,867993.0,0.20878696556098297,0.6066471168164356,-1.5185211222686053,AAPL,0.5903375780968985,0
2025-12-11,278.08,1021332.0,-0.3914683498693861,0.7259397739770295,-1.508540539250511,AAPL,0.5871508955273356,0
2025-12-12,278.315,982006.0,-0.13508150622518858,0.7022880684381978,-1.4573514388965463,AAPL,0.5839814148879495,0
2025-12-15,274.115,1867919.0,-1.3636926011466768,1.3091496462531973,-1.1933703353342682,AAPL,0.5895392896765034,0
2025-12-16,274.56,1160746.0,-0.02415921537412468,0.8325868179623612,-1.479236635275452,AAPL,0.5875482882081969,0
2025-12-17,271.85,1177959.0,-0.9707152962203558,0.8482772082052578,-1.3200369272008239,AAPL,0.5859603294347885,0
2025-12-18,272.24,1556342.0,0.023270887703392792,1.1230600442428833,-1.2875776253087052,AAPL,0.5824030962545877,0
2025-12-19,273.865,1743005.0,0.40624248508423044,1.266289674737757,-1.3011713544249377,AAPL,0.586356916322361,0
2025-12-22,270.82,957616.0,-1.094215285189533,0.7324072798659967,-1.4634449740976876,AAPL,0.5915370379721369,0
2025-12-23,272.23,757775.0,0.3700262526088407,0.6018675586376583,-1.6826281093366025,AAPL,0.5939432739351083,0
2025-12-24,273.9,431640.0,0.43877765161333493,0.3608682508173126,-1.6091958636128638,AAPL,0.6223286143487831,0
2025-12-26,273.39,852858.0,-0.2789083103722424,0.7224353394247399,-1.5769023921061684,AAPL,0.5875482882081969,0
2025-12-29,273.79,575505.0,0.02371465181721213,0.4892981518974018,-1.5453506813384272,AAPL,0.5959559458366839,0
2025-12-30,273.05,585588.0,-0.3371434538679081,0.5214026320954916,-1.849204121750406,AAPL,0.6036664968691793,0
2025-12-31,272.035,686177.0,-0.4194710397237998,0.6350646180472405,-1.9864379383522524,AAPL,0.6000017735345637,0
2026-01-02,271.01,1057525.0,-0.42697157057195956,0.9997753276692084,-1.9287230732144287,AAPL,0.5943452638012681,0
2026-01-05,267.175,1447808.0,-1.344025127351445,1.381710954880296,-1.7906037122812506,AAPL,0.6020349756322788,0
2026-01-06,262.22,1802408.0,-1.6825571014462803,1.6582749683520124,-1.4182008586431591,AAPL,0.6181322361776268,0
2026-01-07,260.35,1663252.0,-0.6725523171587771,1.507579560699141,-1.3480278178032101,AAPL,0.5911369474705281,0
2026-01-08,259.08,1748334.0,-0.5599587533338379,1.5240151277548415,-1.305358300596786,AAPL,0.5903375780968985,0
2026-01-09,259.345,1100757.0,0.01977634922475485,0.9498884907470272,-1.3374627912536503,AAPL,0.5820091835628013,0
2026-01-12,260.27,1421299.0,0.26184470855100916,1.205690288714801,-1.2420506176016286,AAPL,0.5839814148879495,0
2026-01-13,261.05,1279908.0,0.21171768162154603,1.0722002430969948,-1.1821262395394885,AAPL,0.5835864346885462,0
2026-01-14,260.1,1600138.0,-0.4373383311441254,1.3556677273851765,-1.3380639562479337,AAPL,0.5859603294347885,0
2026-01-15,258.09,1262047.0,-0.8118443290137891,1.0646618363020222,-1.2934552413069906,AAPL,0.5827972755524916,0
2026-01-16,255.475,1226527.0,-1.1124995718860162,1.0325818494628147,-1.2483685116774514,AAPL,0.5847721774535569,0
2026-01-20,246.725,2206629.0,-3.7623542120052953,1.808208664504755,-0.23933077323560495,AAPL,0.6494288017218126,1
2026-01-21,247.59,1857697.0,0.43218584040863467,1.5151584602043726,-0.2590026339457732,AAPL,0.586356916322361,0
2026-01-22,248.355,1329498.0,0.39189578281156123,1.0681542916848945,-0.21696029096235903,AAPL,0.5827972755524916,0
2026-01-23,247.99,1173794.0,-0.059645440822742195,0.9275561729285524,-0.2765057434672411,AAPL,0.5824030962545877,0
2026-01-26,255.39,1620211.0,3.4114883674975984,1.222894894550373,0.7273558286822077,AAPL,0.6441774129970333,1
2026-01-27,258.28,1373812.0,1.2168085878010397,1.016926142923435,0.9466795774158224,AAPL,0.5843766624159757,0
2026-01-28,256.45,1183853.0,-0.6355007715965307,0.8570179701484714,0.993904343688309,AAPL,0.5827972755524916,0
2026-01-29,258.175,2117007.0,0.7553852087741082,1.4520595084530743,1.1299145564935644,AAPL,0.5915370379721369,0
2026-01-30,259.06,2649913.0,0.40982019921752677,1.70289666127152,1.2213808168673057,AAPL,0.6024424420855556,0
2026-02-02,269.95,1819831.0,4.210333383847649,1.1415065453132525,2.817886686569129,AAPL,0.6573862620661235,1
2026-02-03,269.46,2247433.0,-0.1619527982416452,1.3752350207506052,2.624800435880564,AAPL,0.595552866573678,0
2026-02-04,276.41,2491142.0,2.238461057870133,1.492904970538831,2.7300006362222033,AAPL,0.6312339690691787,1
2026-02-05,275.93,2039881.0,-0.1842185558467391,1.2088287215259412,2.6060071698948573,AAPL,0.5911369474705281,0
2026-02-06,278.11,1687881.0,0.6164104653344354,1.0020291928067993,2.4288401274317137,AAPL,0.5891405503669019,0
2026-02-09,274.5,1275153.0,-1.1323001881169086,0.7531101044205094,2.473727247020609,AAPL,0.5951500599363476,0
2026-02-10,273.585,870120.0,-0.28416946485756855,0.5223988911061096,2.376343062138111,AAPL,0.599595957845723,0
2026-02-11,275.465,1479464.0,0.5785879586005334,0.8829449936949509,2.2827709086864267,AAPL,0.5875482882081969,0
2026-02-12,261.65,1934239.0,-4.276114644146317,1.142960146819731,3.529762498761554,AAPL,0.6722290374783544,1
2026-02-13,255.755,1665212.0,-1.6311213445969208,0.9724065285194028,3.3682105050038667,AAPL,0.6172963622222465,0
2026-02-17,263.93,1502965.0,2.405944609775219,0.8706346150197816,3.347063168717156,AAPL,0.6398337078034655,1
2026-02-18,264.235,1116911.0,0.08990478279654514,0.6680885465514628,2.5565483840900805,AAPL,0.5935415559578021,0
2026-02-19,260.52,915241.0,-0.979099888474757,0.5633368407974737,2.483710014678941,AAPL,0.6040750675609118,0
2026-02-20,264.72,987663.0,1.1488618990496682,0.6143763479447417,2.376253900792824,AAPL,0.6073536037994967,0
2026-02-23,266.4,1102705.0,0.4693997137872683,0.6874582945469567,2.2261126694806217,AAPL,0.5887420807476159,0
2026-02-24,272.19,1125292.0,1.5792411586720532,0.7125321640622512,1.996062186952007,AAPL,0.606532305330642,0
2026-02-25,274.16,917020.0,0.5172428525006127,0.5891754826363107,1.883070807754524,AAPL,0.5899382988589509,0
2026-02-26,273.0,837403.0,-0.28694169455044627,0.5440777408548941,1.7811605870603424,AAPL,0.595552866573678,0
2026-02-27,264.07,2885166.0,-2.2582792475246207,1.828911525869448,2.020460387194555,AAPL,0.6329446198912637,1
2026-03-02,264.705,935150.0,0.2335152804127244,0.6268628582399066,1.9180515823678956,AAPL,0.5891405503669019,0
2026-03-03,263.75,1326172.0,-0.16416391166582134,0.9039345464501946,1.3885512771306887,AAPL,0.5824030962545877,0
2026-03-04,262.5,870467.0,-0.24467832537387973,0.6225348197353665,1.3426510126093125,AAPL,0.5843766624159757,0
2026-03-05,260.25,1160214.0,-0.5155181539775842,0.8712173192789349,1.1028673810258813,AAPL,0.5820091835628013,0
2026-03-06,257.42,1320654.0,-0.6696403885997297,1.0192161386114311,1.0851263480303255,AAPL,0.5820091835628013,0
2026-03-09,259.89,1147249.0,0.7306288568516925,0.904254908281792,1.062761302111939,AAPL,0.5835864346885462,0
2026-03-10,260.75,964408.0,0.28901980202089395,0.7695650864207481,1.012856436523042,AAPL,0.5824030962545877,0
2026-03-11,260.81,589677.0,0.0834650601759973,0.4758669476734145,0.9821405354168209,AAPL,0.5903375780968985,0
2026-03-12,255.71,1014506.0,-1.2574884155091182,0.834355539615123,0.9985958653062027,AAPL,0.5859603294347885,0
2026-03-13,250.035,1221699.0,-1.3949160228106365,1.03508489067124,0.44478502462236635,AAPL,0.5875482882081969,0
2026-03-16,252.82,1021518.0,0.8307013301195045,0.8897434378767081,0.3362246068749224,AAPL,0.5827972755524916,0
2026-03-17,254.23,570876.0,0.4498581240364844,0.5182716597569196,-0.03649022494231925,AAPL,0.5867537716259872,0
2026-03-18,249.93,979956.0,-1.048119104587725,0.8952216586132686,0.024350068338593007,AAPL,0.5851679601817475,0
2026-03-19,248.9,1220677.0,-0.183662993926497,1.09978470590228,-0.036586093059515795,AAPL,0.5827972755524916,0
2026-03-20,248.18,1099900.0,-0.09262876747567513,0.9859839057557516,-0.18233031889274648,AAPL,0.5847721774535569,0
2026-03-23,251.46,1091915.0,0.9552144932793045,0.9792995212224762,-0.12983439886561424,AAPL,0.5820091835628013,0
2026-03-24,251.76,795924.0,0.15647489498941353,0.7245371315448574,-0.391314882201334,AAPL,0.5827972755524916,0
2026-03-25,252.61,771786.0,0.3047830736413121,0.7072392121498166,-0.4383743331926238,AAPL,0.5827972755524916,0
2026-03-26,252.87,1295042.0,0.14561441314426124,1.1623610440194738,-0.4446473795994175,AAPL,0.5820091835628013,0
2026-03-27,248.7,1186420.0,-0.9978922294915586,1.15274766435049,-0.7878136647848205,AAPL,0.5820091835628013,0
2026-03-30,246.72,897337.0,-0.42248641582416946,0.8734738260922341,-0.8131528497010524,AAPL,0.5820091835628013,0
2026-03-31,253.73,1018329.0,1.9353106853945767,1.0063258471924428,-0.3822950053488463,AAPL,0.5951500599363476,0
2026-04-01,255.43,1114282.0,0.4815692601803154,1.0880401578547874,-0.3866984737609391,AAPL,0.5820091835628013,0
2026-04-02,255.89,841589.0,0.1528800426826242,0.834754696350043,-0.4392984815840048,AAPL,0.5827972755524916,0
2026-04-06,258.87,482479.0,0.7602489540827039,0.4993167342187958,-0.4539044087832873,AAPL,0.595552866573678,0
2026-04-07,253.59,1326699.0,-1.297359951636025,1.3603667855950308,-0.3454187227389463,AAPL,0.5855640107817249,0
2026-04-08,258.97,1239391.0,1.3445900651349325,1.2531758085767637,-0.17130188190781534,AAPL,0.5879459498504855,0
2026-04-09,260.44,766785.0,0.34414604279901895,0.7684329043634073,-0.18776318883115456,AAPL,0.5824030962545877,0
2026-04-10,260.43,807892.0,-0.011028805054093324,0.8180979353632435,-0.40364780414078677,AAPL,0.5827972755524916,0
2026-04-13,259.13,1154691.0,-0.31377976263680446,1.1732585200346606,-0.6993060090220025,AAPL,0.5824030962545877,0
2026-04-14,258.775,1036853.0,-0.08870707848301097,1.0527055347418472,-0.7899413235692642,AAPL,0.5835864346885462,0
2026-04-15,266.31,1813109.0,1.7901100652980995,1.731630916798083,-0.4472814167972427,AAPL,0.6106499338528653,0
2026-04-16,263.325,1177692.0,-0.727902492843743,1.1142472095851077,-0.5975730449187385,AAPL,0.5820091835628013,0
2026-04-17,270.205,1390506.0,1.5607280683772997,1.3051112035828127,-0.380144379223192,AAPL,0.5903375780968985,0
2026-04-20,273.06,1228777.0,0.5513413859326034,1.146380981586564,-0.4197396376291238,AAPL,0.5827972755524916,0
2026-04-21,266.16,1267584.0,-1.6529373275053154,1.17297386357122,-0.05481981425506047,AAPL,0.5867537716259872,0
2026-04-22,273.14,1476985.0,1.4926523155155633,1.3249931776063295,0.1645992924066741,AAPL,0.5895392896765034,0
2026-04-23,273.49,765952.0,0.001531178823685412,0.6873101758700066,0.14863051980440628,AAPL,0.5820091835628013,0
2026-04-24,271.04,1158665.0,-0.6075732663288154,1.0461033864320346,0.20655048711932084,AAPL,0.5824030962545877,0
2026-04-27,267.55,1128794.0,-0.8417331303232096,1.0217923635007635,0.1222970219029245,AAPL,0.5820091835628013,0
2026-04-28,270.78,1052096.0,0.6818685041017046,0.9457403990714252,0.059638825114138434,AAPL,0.5827972755524916,0
2026-04-29,270.15,702363.0,-0.19177220444339874,0.6404569441445438,-0.24777169314162462,AAPL,0.5824030962545877,0
2026-04-30,271.145,1907969.0,0.22455057675065274,1.6790423987534402,-0.24969951969841217,AAPL,0.6000017735345637,0
2026-05-01,280.11,2917475.0,2.0778242634692434,2.3525408889019874,0.18960273854608894,AAPL,0.6600603574545872,1
2026-05-04,276.87,1389755.0,-0.7433599461328505,1.0810993513699496,0.2783464340086949,AAPL,0.5851679601817475,0
2026-05-05,284.18,1525477.0,1.628371164756302,1.1775739149125757,0.19693509226361364,AAPL,0.5879459498504855,0
2026-05-06,287.46,1379120.0,0.6727090714978574,1.0588846822125155,0.08920633547487247,AAPL,0.5827972755524916,0
2026-05-07,287.4,1222813.0,-0.06774635754473927,0.9227186800403614,0.10349423030080694,AAPL,0.5835864346885462,0
2026-05-08,293.15,1591559.0,1.163191252424366,1.1664799867048932,0.19103370518389012,AAPL,0.5859603294347885,0
2026-05-11,292.66,1134574.0,-0.1718719517843776,0.8321615741871149,0.1584378962653459,AAPL,0.5820091835628013,0
2026-05-12,294.72,1063424.0,0.3345202613614854,0.7792167919553874,0.14925759005200376,AAPL,0.5831917216369561,0
2026-05-13,298.95,1263486.0,0.8033616022139581,0.9448367037120042,-0.06473123533770352,AAPL,0.5824030962545877,0
2026-05-14,298.25,951426.0,-0.3148548859112569,0.7175483053531834,-0.16198559363802753,AAPL,0.5839814148879495,0
2026-05-15,300.19,1241262.0,0.3049808031839287,0.941435646470498,-0.38168852040083107,AAPL,0.5820091835628013,0
2026-05-18,297.85,1082963.0,-0.721294333220366,0.8259408592412173,-0.27612638483576174,AAPL,0.5827972755524916,0
2026-05-19,299.14,1046682.0,0.15987661057596914,0.8050520635438283,-0.8690081439652332,AAPL,0.5824030962545877,0
2026-05-20,302.2,1610963.0,0.578841932031089,1.2327154743932487,-1.1499556101933401,AAPL,0.5851679601817475,0
2026-05-21,305.07,1190868.0,0.5482098066233712,0.8966794110655577,-1.1188967689411478,AAPL,0.5835864346885462,0
2026-05-22,308.81,1275219.0,0.7423551093442271,0.955997626234487,-1.2445165159615477,AAPL,0.5839814148879495,0
2026-05-26,308.33,1366307.0,-0.2643400333489395,1.0152452828730605,-1.4948209226958094,AAPL,0.5851679601817475,0
2026-05-27,310.93,1681995.0,0.43415522542326673,1.2212396127163223,-1.5061260761546518,AAPL,0.5887420807476159,0
2026-05-28,312.45,1514315.0,0.15922946147940403,1.0680115546943023,-1.590249872469791,AAPL,0.5867537716259872,0
2026-05-29,312.01,1619960.0,-0.3258538922232462,1.1542433938329748,-1.4881932181942361,AAPL,0.5867537716259872,0
2026-06-01,306.265,1790146.0,-1.6150869056576875,1.3288732363523044,-1.6203367483982396,AAPL,0.6053024395461192,0
2026-06-02,315.195,1291226.0,1.960125724297018,0.9620297584710948,-1.2956944628213494,AAPL,0.6048930387121609,0
2026-06-03,310.22,1966854.0,-1.4011373992419782,1.4417022702668945,-1.2459711718063369,AAPL,0.5907371275731237,0
2026-06-04,311.21,1230648.0,0.010141078176493906,0.9069993429559758,-1.2722092831291791,AAPL,0.5824030962545877,0
2026-06-05,307.59,2188603.0,-1.052995131009618,1.5575870883993157,-1.0111594939206079,AAPL,0.595552866573678,0
2026-06-08,301.57,2762619.0,-1.5941134534292758,1.887451261446344,-0.8021480266384577,AAPL,0.6189692419803855,0
2026-06-09,290.36,2491376.0,-2.8453474636196328,1.6267373051205238,0.5860685496954935,AAPL,0.6291021556662904,1
2026-06-10,291.48,1843917.0,0.08586447105534327,1.1740642997870003,0.5659072239305967,AAPL,0.5831917216369561,0
2026-06-11,295.48,1372585.0,0.7702923612417156,0.8709313921786765,0.5563846197743454,AAPL,0.5835864346885462,0
2026-06-12,291.085,1456808.0,-1.1926171879726524,0.9097852461471418,0.7156051163310867,AAPL,0.5835864346885462,0
2026-06-15,296.53,1573337.0,1.0982637393963421,0.9724745731199405,0.9789609651716669,AAPL,0.5831917216369561,0
2026-06-16,299.26,1229360.0,0.41914613654370403,0.7564410646537567,0.9760048565087727,AAPL,0.5824030962545877,0
2026-06-17,296.07,1195228.0,-0.9424758606669161,0.7320934546363516,1.0234601809604158,AAPL,0.5847721774535569,0
2026-06-18,297.86,1278873.0,0.21729409623590915,0.7913758324349284,0.9358740478568204,AAPL,0.5820091835628013,0
2026-06-22,296.85,1619228.0,-0.426262499405131,0.9888836788279586,0.8218313361272582,AAPL,0.5820091835628013,0
2026-06-23,294.28,1781140.0,-0.7735644977035848,1.0712166239030627,0.67044401311331,AAPL,0.5839814148879495,0
2026-06-24,293.32,2239666.0,-0.39649091511926465,1.3125138376583794,0.6460416745642306,AAPL,0.5831917216369561,0
2026-06-25,275.21,5858472.0,-4.396600785831051,3.058906008117457,2.977916729847225,AAPL,0.7405187507209747,1
2026-06-26,281.31,5117781.0,1.1990766741526178,2.4423986478707187,3.1944038557707186,AAPL,0.6855490946421892,1
2026-06-29,281.69,2386040.0,-0.030462936279444908,1.1182664854192983,2.9240978618919433,AAPL,0.5947475257403002,0
2026-06-30,289.24,1576321.0,1.500032768102656,0.742495504365724,3.066378869631612,AAPL,0.6181322361776268,0
2026-07-01,294.42,2428489.0,0.9249406882782325,1.1140536195495392,2.5195204732956533,AAPL,0.5915370379721369,0
2026-07-02,308.235,3813037.0,2.6137030239537853,1.6781430350214006,3.3166042825670403,AAPL,0.655609553149909,1
2026-07-06,312.73,1434853.0,0.6289914015580516,0.6286634212481045,3.074949202760266,AAPL,0.6110632310412544,0
2026-07-07,310.69,1573402.0,-0.5562285957151398,0.69878460309538,2.772580477244804,AAPL,0.5979754379993202,0
2026-07-08,313.33,1549372.0,0.3048126516294299,0.7071644368455579,2.4297585228118312,AAPL,0.5907371275731237,0
2026-07-09,316.16,1441032.0,0.326820163964018,0.6738684504720377,1.7231879427746755,AAPL,0.5843766624159757,0
2026-07-10,315.32,1326282.0,-0.3464931620285348,0.6278063925408602,1.6686897526295865,AAPL,0.5871508955273356,0
2026-07-13,317.47,1374655.0,0.1900171224799824,0.6506722681756838,1.571718505382384,AAPL,0.5831917216369561,0
2026-07-14,314.93,1213545.0,-0.6373781351501268,0.5777394600200195,1.4362384288669952,AAPL,0.5887420807476159,0
